Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7395,CA-2021-107394,08/11/2019,08/12/2019,Standard Class,CG-10257,Customer 257,Home Office,United States,Texas City,Texas,49972,Central,FUR-CHA-17394,Furniture,Chairs,Chairs Model 813,558.56,5,0.0,30.06
7396,CA-2022-107395,02/18/2019,02/23/2019,Standard Class,CG-10258,Customer 258,Corporate,United States,California City,California,18495,West,OFF-BIN-17395,Office Supplies,Binders,Binders Model 964,130.76,3,0.3,-3.63
7397,CA-2019-107396,10/04/2022,10/09/2022,Standard Class,CG-10259,Customer 259,Consumer,United States,Utah City,Utah,79696,West,OFF-ART-17396,Office Supplies,Art,Art Model 511,184.3,2,0.3,0.21
7398,CA-2020-107397,01/13/2019,01/17/2019,Standard Class,CG-10260,Customer 260,Consumer,United States,Oregon City,Oregon,31926,West,FUR-BOO-17397,Furniture,Bookcases,Bookcases Model 989,753.37,3,0.1,47.99
7399,CA-2021-107398,07/16/2019,07/18/2019,First Class,CG-10261,Customer 261,Home Office,United States,Washington City,Washington,20018,West,TEC-MAC-17398,Technology,Machines,Machines Model 960,116.22,5,0.5,-12.85
7400,CA-2022-107399,10/14/2019,10/18/2019,Standard Class,CG-10262,Customer 262,Corporate,United States,Colorado City,Colorado,21818,West,TEC-PHO-17399,Technology,Phones,Phones Model 486,246.24,2,0.1,30.68
7401,CA-2019-107400,01/24/2019,01/30/2019,Standard Class,CG-10263,Customer 263,Consumer,United States,Missouri City,Missouri,18314,Central,TEC-MAC-17400,Technology,Machines,Machines Model 373,304.23,3,0.4,-35.24
7402,CA-2020-107401,09/29/2021,10/04/2021,Standard Class,CG-10264,Customer 264,Consumer,United States,Wisconsin City,Wisconsin,30011,Central,OFF-LAB-17401,Office Supplies,Labels,Labels Model 577,95.86,5,0.0,16.46
7403,CA-2021-107402,10/25/2019,10/27/2019,Standard Class,CG-10265,Customer 265,Consumer,United States,Alabama City,Alabama,12664,South,OFF-FAS-17402,Office Supplies,Fasteners,Fasteners Model 644,42.92,4,0.0,11.37
7404,CA-2022-107403,08/23/2019,08/25/2019,Standard Class,CG-10266,Customer 266,Consumer,United States,Missouri City,Missouri,69228,Central,OFF-BIN-17403,Office Supplies,Binders,Binders Model 889,22.29,2,0.6,-3.24
7405,CA-2019-107404,10/14/2020,10/15/2020,Same Day,CG-10267,Customer 267,Consumer,United States,Oregon City,Oregon,80115,West,FUR-FUR-17404,Furniture,Furnishings,Furnishings Model 526,403.27,1,0.3,-34.83
7406,CA-2020-107405,01/19/2020,01/21/2020,First Class,CG-10268,Customer 268,Corporate,United States,Arkansas City,Arkansas,52186,South,FUR-FUR-17405,Furniture,Furnishings,Furnishings Model 263,602.4,4,0.0,111.76
7407,CA-2021-107406,05/08/2021,05/11/2021,Standard Class,CG-10269,Customer 269,Consumer,United States,Nevada City,Nevada,26009,West,OFF-SUP-17406,Office Supplies,Supplies,Supplies Model 459,36.65,4,0.7,-8.63
7408,CA-2022-107407,03/10/2020,03/15/2020,Same Day,CG-10270,Customer 270,Corporate,United States,Louisiana City,Louisiana,80325,South,OFF-LAB-17407,Office Supplies,Labels,Labels Model 907,90.33,1,0.3,7.94
7409,CA-2019-107408,02/08/2021,02/14/2021,Standard Class,CG-10271,Customer 271,Home Office,United States,Texas City,Texas,60537,Central,FUR-BOO-17408,Furniture,Bookcases,Bookcases Model 295,330.95,8,0.6,-114.11
7410,CA-2020-107409,07/31/2021,08/05/2021,Standard Class,CG-10272,Customer 272,Corporate,United States,Colorado City,Colorado,88853,West,OFF-PAP-17409,Office Supplies,Paper,Paper Model 247,58.99,5,0.0,7.39
7411,CA-2021-107410,01/12/2020,01/18/2020,Standard Class,CG-10273,Customer 273,Consumer,United States,Ohio City,Ohio,62405,East,FUR-CHA-17410,Furniture,Chairs,Chairs Model 774,796.97,7,0.2,-33.45
7412,CA-2022-107411,10/25/2019,11/01/2019,First Class,CG-10274,Customer 274,Home Office,United States,Oregon City,Oregon,78595,West,OFF-BIN-17411,Office Supplies,Binders,Binders Model 949,33.29,3,0.8,-10.53
7413,CA-2019-107412,03/04/2020,03/09/2020,Standard Class,CG-10275,Customer 275,Home Office,United States,North Carolina City,North Carolina,60801,East,TEC-ACC-17412,Technology,Accessories,Accessories Model 105,1037.35,4,0.0,243.1
7414,CA-2020-107413,12/05/2022,12/07/2022,Standard Class,CG-10276,Customer 276,Consumer,United States,Georgia City,Georgia,59140,East,FUR-TAB-17413,Furniture,Tables,Tables Model 377,256.68,3,0.5,-54.41
7415,CA-2021-107414,11/26/2021,11/29/2021,Standard Class,CG-10277,Customer 277,Consumer,United States,Wisconsin City,Wisconsin,93530,Central,FUR-BOO-17414,Furniture,Bookcases,Bookcases Model 755,283.92,2,0.7,-89.45
7416,CA-2022-107415,07/20/2022,07/21/2022,Standard Class,CG-10278,Customer 278,Corporate,United States,Oklahoma City,Oklahoma,73675,South,OFF-SUP-17415,Office Supplies,Supplies,Supplies Model 644,78.52,2,0.8,-28.52
7417,CA-2019-107416,08/08/2022,08/14/2022,Same Day,CG-10279,Customer 279,Consumer,United States,Washington City,Washington,43952,West,TEC-MAC-17416,Technology,Machines,Machines Model 156,395.0,2,0.0,59.61
7418,CA-2020-107417,09/30/2020,10/07/2020,Same Day,CG-10280,Customer 280,Corporate,United States,Washington City,Washington,60387,West,OFF-ART-17417,Office Supplies,Art,Art Model 214,183.69,5,0.3,-6.54
7419,CA-2021-107418,04/30/2019,05/05/2019,Second Class,CG-10281,Customer 281,Home Office,United States,Indiana City,Indiana,45322,Central,OFF-ENV-17418,Office Supplies,Envelopes,Envelopes Model 586,63.88,5,0.4,-1.59
7420,CA-2022-107419,11/19/2021,11/24/2021,Second Class,CG-10282,Customer 282,Corporate,United States,Utah City,Utah,70354,West,FUR-TAB-17419,Furniture,Tables,Tables Model 787,630.2,2,0.4,-152.92
7421,CA-2019-107420,10/11/2019,10/18/2019,First Class,CG-10283,Customer 283,Consumer,United States,Colorado City,Colorado,10379,West,OFF-SUP-17420,Office Supplies,Supplies,Supplies Model 436,242.01,3,0.3,12.24
7422,CA-2020-107421,04/24/2021,04/27/2021,Standard Class,CG-10284,Customer 284,Consumer,United States,New York City,New York,65360,East,FUR-FUR-17421,Furniture,Furnishings,Furnishings Model 946,1856.7,6,0.0,30.84
7423,CA-2021-107422,12/05/2020,12/07/2020,Second Class,CG-10285,Customer 285,Consumer,United States,Mississippi City,Mississippi,92503,South,TEC-COP-17422,Technology,Copiers,Copiers Model 256,56.93,2,0.1,11.69
7424,CA-2022-107423,02/07/2022,02/09/2022,Second Class,CG-10286,Customer 286,Corporate,United States,Nevada City,Nevada,27435,West,OFF-ENV-17423,Office Supplies,Envelopes,Envelopes Model 734,69.69,3,0.3,4.32
7425,CA-2019-107424,01/29/2019,01/30/2019,Second Class,CG-10287,Customer 287,Consumer,United States,Georgia City,Georgia,26029,East,OFF-ENV-17424,Office Supplies,Envelopes,Envelopes Model 557,111.79,3,0.7,-28.65
7426,CA-2020-107425,08/11/2022,08/17/2022,Standard Class,CG-10288,Customer 288,Consumer,United States,Oklahoma City,Oklahoma,30119,South,FUR-TAB-17425,Furniture,Tables,Tables Model 967,657.71,1,0.1,-1.26
7427,CA-2021-107426,09/03/2020,09/04/2020,Standard Class,CG-10289,Customer 289,Corporate,United States,Mississippi City,Mississippi,66174,South,OFF-FAS-17426,Office Supplies,Fasteners,Fasteners Model 243,601.15,8,0.0,127.03
7428,CA-2022-107427,03/24/2019,03/29/2019,First Class,CG-10290,Customer 290,Home Office,United States,Utah City,Utah,70181,West,FUR-FUR-17427,Furniture,Furnishings,Furnishings Model 165,496.98,2,0.3,-37.11
7429,CA-2019-107428,10/07/2022,10/10/2022,Standard Class,CG-10291,Customer 291,Corporate,United States,Utah City,Utah,49851,West,OFF-PAP-17428,Office Supplies,Paper,Paper Model 183,21.63,1,0.0,6.46
7430,CA-2020-107429,01/14/2019,01/16/2019,Standard Class,CG-10292,Customer 292,Consumer,United States,Utah City,Utah,63613,West,OFF-SUP-17429,Office Supplies,Supplies,Supplies Model 603,63.97,2,0.6,-10.68
7431,CA-2021-107430,12/19/2022,12/23/2022,First Class,CG-10293,Customer 293,Corporate,United States,Indiana City,Indiana,26273,Central,FUR-CHA-17430,Furniture,Chairs,Chairs Model 213,544.75,1,0.0,69.41
7432,CA-2022-107431,09/04/2020,09/06/2020,Second Class,CG-10294,Customer 294,Home Office,United States,Pennsylvania City,Pennsylvania,72104,East,OFF-ENV-17431,Office Supplies,Envelopes,Envelopes Model 951,140.35,7,0.2,20.0
7433,CA-2019-107432,01/14/2019,01/15/2019,First Class,CG-10295,Customer 295,Consumer,United States,Ohio City,Ohio,58424,East,FUR-TAB-17432,Furniture,Tables,Tables Model 292,100.66,1,0.6,-39.87
7434,CA-2020-107433,08/29/2019,08/31/2019,Standard Class,CG-10296,Customer 296,Home Office,United States,Missouri City,Missouri,87578,Central,TEC-PHO-17433,Technology,Phones,Phones Model 127,2951.21,5,0.0,502.32
7435,CA-2021-107434,06/21/2019,06/27/2019,Standard Class,CG-10297,Customer 297,Corporate,United States,Wisconsin City,Wisconsin,40666,Central,TEC-COP-17434,Technology,Copiers,Copiers Model 364,278.83,3,0.3,-11.17
7436,CA-2022-107435,12/09/2022,12/11/2022,Standard Class,CG-10298,Customer 298,Consumer,United States,Utah City,Utah,20594,West,FUR-BOO-17435,Furniture,Bookcases,Bookcases Model 239,279.5,1,0.4,-26.39
7437,CA-2019-107436,01/10/2020,01/17/2020,Second Class,CG-10299,Customer 299,Corporate,United States,Alabama City,Alabama,46969,South,FUR-FUR-17436,Furniture,Furnishings,Furnishings Model 205,1552.31,4,0.0,121.36
7438,CA-2020-107437,04/22/2020,04/23/2020,Standard Class,CG-10300,Customer 300,Consumer,United States,Illinois City,Illinois,94875,Central,OFF-ENV-17437,Office Supplies,Envelopes,Envelopes Model 133,19.85,1,0.2,1.0
7439,CA-2021-107438,10/26/2021,10/30/2021,Second Class,CG-10301,Customer 301,Consumer,United States,Oregon City,Oregon,26417,West,OFF-SUP-17438,Office Supplies,Supplies,Supplies Model 782,93.88,3,0.15,5.36
7440,CA-2022-107439,08/27/2021,08/28/2021,First Class,CG-10302,Customer 302,Home Office,United States,Illinois City,Illinois,63916,Central,OFF-BIN-17439,Office Supplies,Binders,Binders Model 421,99.42,4,0.0,23.94
7441,CA-2019-107440,08/12/2022,08/14/2022,First Class,CG-10303,Customer 303,Consumer,United States,Oregon City,Oregon,31599,West,TEC-COP-17440,Technology,Copiers,Copiers Model 758,1807.68,5,0.0,335.82
7442,CA-2020-107441,07/12/2021,07/16/2021,Standard Class,CG-10304,Customer 304,Consumer,United States,Texas City,Texas,88513,Central,OFF-ENV-17441,Office Supplies,Envelopes,Envelopes Model 348,73.96,1,0.2,8.48
7443,CA-2021-107442,08/05/2020,08/11/2020,Standard Class,CG-10305,Customer 305,Corporate,United States,Colorado City,Colorado,12979,West,OFF-SUP-17442,Office Supplies,Supplies,Supplies Model 536,168.01,3,0.0,34.35
7444,CA-2022-107443,03/25/2021,03/29/2021,Standard Class,CG-10306,Customer 306,Consumer,United States,Illinois City,Illinois,86839,Central,TEC-MAC-17443,Technology,Machines,Machines Model 936,1210.24,6,0.0,273.12
7445,CA-2019-107444,12/20/2019,12/21/2019,First Class,CG-10307,Customer 307,Consumer,United States,Nevada City,Nevada,10957,West,FUR-BOO-17444,Furniture,Bookcases,Bookcases Model 826,1211.33,4,0.2,-79.91
7446,CA-2020-107445,06/02/2020,06/04/2020,Standard Class,CG-10308,Customer 308,Consumer,United States,Washington City,Washington,90980,West,OFF-SUP-17445,Office Supplies,Supplies,Supplies Model 504,403.19,5,0.2,49.45
7447,CA-2021-107446,09/04/2019,09/09/2019,Second Class,CG-10309,Customer 309,Home Office,United States,Minnesota City,Minnesota,48163,Central,TEC-ACC-17446,Technology,Accessories,Accessories Model 617,388.26,2,0.5,-68.46
7448,CA-2022-107447,03/11/2022,03/15/2022,Standard Class,CG-10310,Customer 310,Consumer,United States,California City,California,91699,West,OFF-SUP-17447,Office Supplies,Supplies,Supplies Model 819,326.27,3,0.0,76.93
7449,CA-2019-107448,04/12/2020,04/19/2020,First Class,CG-10311,Customer 311,Corporate,United States,Texas City,Texas,76873,Central,OFF-FAS-17448,Office Supplies,Fasteners,Fasteners Model 894,125.55,5,0.4,-10.06
7450,CA-2020-107449,02/05/2021,02/06/2021,Standard Class,CG-10312,Customer 312,Home Office,United States,Arizona City,Arizona,56730,West,OFF-ART-17449,Office Supplies,Art,Art Model 870,147.45,3,0.3,2.91
7451,CA-2021-107450,10/06/2021,10/10/2021,Standard Class,CG-10313,Customer 313,Corporate,United States,Michigan City,Michigan,81295,Central,OFF-BIN-17450,Office Supplies,Binders,Binders Model 285,319.54,4,0.4,-22.86
7452,CA-2022-107451,07/04/2022,07/11/2022,Standard Class,CG-10314,Customer 314,Corporate,United States,North Carolina City,North Carolina,20425,East,OFF-SUP-17451,Office Supplies,Supplies,Supplies Model 177,177.95,2,0.6,-35.11
7453,CA-2019-107452,07/27/2021,08/03/2021,Standard Class,CG-10315,Customer 315,Consumer,United States,Virginia City,Virginia,99398,East,FUR-TAB-17452,Furniture,Tables,Tables Model 592,2485.97,8,0.1,196.49
7454,CA-2020-107453,11/17/2021,11/19/2021,Same Day,CG-10316,Customer 316,Corporate,United States,Virginia City,Virginia,62748,East,FUR-FUR-17453,Furniture,Furnishings,Furnishings Model 183,250.1,2,0.2,-24.56
7455,CA-2021-107454,09/07/2021,09/14/2021,Second Class,CG-10317,Customer 317,Consumer,United States,Florida City,Florida,72563,East,FUR-BOO-17454,Furniture,Bookcases,Bookcases Model 875,852.69,5,0.4,-158.78
7456,CA-2022-107455,12/26/2022,12/31/2022,Standard Class,CG-10318,Customer 318,Consumer,United States,New York City,New York,54876,East,FUR-BOO-17455,Furniture,Bookcases,Bookcases Model 109,536.49,1,0.3,-69.62
7457,CA-2019-107456,01/14/2021,01/20/2021,Standard Class,CG-10319,Customer 319,Consumer,United States,Washington City,Washington,11539,West,FUR-CHA-17456,Furniture,Chairs,Chairs Model 906,553.2,2,0.7,-218.29
7458,CA-2020-107457,02/26/2020,02/27/2020,Standard Class,CG-10320,Customer 320,Consumer,United States,Indiana City,Indiana,29425,Central,OFF-BIN-17457,Office Supplies,Binders,Binders Model 690,190.45,1,0.1,31.56
7459,CA-2021-107458,10/23/2022,10/30/2022,Standard Class,CG-10321,Customer 321,Consumer,United States,Florida City,Florida,45102,East,TEC-ACC-17458,Technology,Accessories,Accessories Model 427,437.6,1,0.0,95.73
7460,CA-2022-107459,05/23/2020,05/25/2020,Standard Class,CG-10322,Customer 322,Home Office,United States,Nevada City,Nevada,75191,West,OFF-LAB-17459,Office Supplies,Labels,Labels Model 434,48.27,2,0.2,5.11
7461,CA-2019-107460,09/19/2022,09/26/2022,Standard Class,CG-10323,Customer 323,Consumer,United States,Michigan City,Michigan,93953,Central,TEC-MAC-17460,Technology,Machines,Machines Model 611,554.61,3,0.4,-10.62
7462,CA-2020-107461,08/31/2021,09/02/2021,Second Class,CG-10324,Customer 324,Consumer,United States,Michigan City,Michigan,99041,Central,FUR-TAB-17461,Furniture,Tables,Tables Model 949,86.6,1,0.8,-41.04
7463,CA-2021-107462,07/12/2021,07/17/2021,First Class,CG-10325,Customer 325,Corporate,United States,Nevada City,Nevada,95280,West,FUR-BOO-17462,Furniture,Bookcases,Bookcases Model 810,709.74,5,0.0,36.82
7464,CA-2022-107463,08/14/2019,08/17/2019,Standard Class,CG-10326,Customer 326,Home Office,United States,Pennsylvania City,Pennsylvania,73985,East,OFF-BIN-17463,Office Supplies,Binders,Binders Model 580,88.44,2,0.4,-2.38
7465,CA-2019-107464,12/16/2021,12/17/2021,Standard Class,CG-10327,Customer 327,Consumer,United States,Tennessee City,Tennessee,21454,South,FUR-BOO-17464,Furniture,Bookcases,Bookcases Model 322,255.36,6,0.3,-29.07
7466,CA-2020-107465,11/26/2020,11/27/2020,Standard Class,CG-10328,Customer 328,Consumer,United States,Wisconsin City,Wisconsin,57610,Central,TEC-ACC-17465,Technology,Accessories,Accessories Model 385,314.3,2,0.6,-82.2
7467,CA-2021-107466,09/12/2022,09/18/2022,Second Class,CG-10329,Customer 329,Consumer,United States,Oregon City,Oregon,14202,West,TEC-COP-17466,Technology,Copiers,Copiers Model 716,510.03,2,0.0,86.0
7468,CA-2022-107467,12/01/2020,12/08/2020,Standard Class,CG-10330,Customer 330,Corporate,United States,Oklahoma City,Oklahoma,56741,South,OFF-FAS-17467,Office Supplies,Fasteners,Fasteners Model 279,34.79,1,0.0,9.17
7469,CA-2019-107468,11/11/2022,11/18/2022,Standard Class,CG-10331,Customer 331,Corporate,United States,Oregon City,Oregon,90129,West,TEC-ACC-17468,Technology,Accessories,Accessories Model 405,13369.9,10,0.1,1544.76
7470,CA-2020-107469,03/12/2022,03/14/2022,First Class,CG-10332,Customer 332,Consumer,United States,Washington City,Washington,49981,West,TEC-ACC-17469,Technology,Accessories,Accessories Model 243,831.66,5,0.2,58.84
7471,CA-2021-107470,04/15/2021,04/19/2021,Standard Class,CG-10333,Customer 333,Consumer,United States,Washington City,Washington,26230,West,OFF-LAB-17470,Office Supplies,Labels,Labels Model 693,78.29,3,0.3,1.19
7472,CA-2022-107471,12/19/2020,12/23/2020,Standard Class,CG-10334,Customer 334,Consumer,United States,Michigan City,Michigan,46262,Central,TEC-ACC-17471,Technology,Accessories,Accessories Model 721,285.75,5,0.3,-2.48
7473,CA-2019-107472,03/06/2022,03/13/2022,Second Class,CG-10335,Customer 335,Corporate,United States,Alabama City,Alabama,25277,South,OFF-PAP-17472,Office Supplies,Paper,Paper Model 843,27.47,2,0.15,2.88
7474,CA-2020-107473,06/29/2020,07/03/2020,Standard Class,CG-10336,Customer 336,Corporate,United States,Michigan City,Michigan,63038,Central,OFF-SUP-17473,Office Supplies,Supplies,Supplies Model 229,117.55,2,0.3,-6.36
7475,CA-2021-107474,04/06/2020,04/13/2020,Standard Class,CG-10337,Customer 337,Corporate,United States,Arizona City,Arizona,16235,West,TEC-PHO-17474,Technology,Phones,Phones Model 649,284.94,3,0.0,53.3
7476,CA-2022-107475,07/26/2019,07/29/2019,Same Day,CG-10338,Customer 338,Consumer,United States,Tennessee City,Tennessee,86099,South,TEC-ACC-17475,Technology,Accessories,Accessories Model 318,300.27,2,0.15,37.48
7477,CA-2019-107476,08/27/2019,08/29/2019,Standard Class,CG-10339,Customer 339,Consumer,United States,Arkansas City,Arkansas,25297,South,OFF-ART-17476,Office Supplies,Art,Art Model 183,25.61,3,0.7,-6.63
7478,CA-2020-107477,07/04/2022,07/09/2022,Standard Class,CG-10340,Customer 340,Consumer,United States,Virginia City,Virginia,53490,East,OFF-ENV-17477,Office Supplies,Envelopes,Envelopes Model 528,60.34,1,0.5,-8.44
7479,CA-2021-107478,09/27/2022,10/01/2022,Standard Class,CG-10341,Customer 341,Corporate,United States,California City,California,35535,West,TEC-MAC-17478,Technology,Machines,Machines Model 564,686.47,4,0.8,-260.89
7480,CA-2022-107479,04/28/2022,05/01/2022,Standard Class,CG-10342,Customer 342,Consumer,United States,Indiana City,Indiana,91667,Central,TEC-COP-17479,Technology,Copiers,Copiers Model 900,3022.11,2,0.1,492.18
7481,CA-2019-107480,11/15/2022,11/22/2022,Standard Class,CG-10343,Customer 343,Corporate,United States,Arizona City,Arizona,36360,West,FUR-FUR-17480,Furniture,Furnishings,Furnishings Model 437,726.42,4,0.0,27.16
7482,CA-2020-107481,08/12/2022,08/13/2022,Same Day,CG-10344,Customer 344,Consumer,United States,New York City,New York,33416,East,OFF-BIN-17481,Office Supplies,Binders,Binders Model 436,87.69,2,0.1,12.03
7483,CA-2021-107482,06/04/2020,06/07/2020,Same Day,CG-10345,Customer 345,Consumer,United States,Pennsylvania City,Pennsylvania,63117,East,OFF-STO-17482,Office Supplies,Storage,Storage Model 723,113.52,2,0.3,13.23
7484,CA-2022-107483,05/21/2021,05/28/2021,Standard Class,CG-10346,Customer 346,Consumer,United States,Utah City,Utah,69489,West,OFF-ENV-17483,Office Supplies,Envelopes,Envelopes Model 678,87.59,9,0.1,3.67
7485,CA-2019-107484,08/11/2021,08/18/2021,Standard Class,CG-10347,Customer 347,Consumer,United States,Pennsylvania City,Pennsylvania,20342,East,OFF-SUP-17484,Office Supplies,Supplies,Supplies Model 112,39.0,5,0.2,2.59
7486,CA-2020-107485,03/10/2021,03/15/2021,Second Class,CG-10348,Customer 348,Consumer,United States,Colorado City,Colorado,90214,West,FUR-CHA-17485,Furniture,Chairs,Chairs Model 453,227.02,1,0.8,-102.09
7487,CA-2021-107486,09/22/2021,09/23/2021,Standard Class,CG-10349,Customer 349,Corporate,United States,Utah City,Utah,67790,West,OFF-FAS-17486,Office Supplies,Fasteners,Fasteners Model 401,609.32,5,0.8,-202.01
